model,scenario,trial,success,turn,G,C,D,S,O,E,corruption
phi4,S5,14,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
phi4,S5,14,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
phi4,S5,14,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
phi4,S5,14,0,4,1.1416,79.9827,47.3443,17.3355,62.1751,50.7378,0.0
phi4,S5,14,0,5,0.0,86.2926,57.3528,7.8263,68.5493,67.4022,0.0
phi4,S5,14,0,6,0.0,93.3888,66.8367,0.0,74.7626,85.5813,0.0
phi4,S5,14,0,7,0.0,100.0,80.7082,0.0,82.8645,100.0,0.0
phi4,S5,14,0,8,0.0,100.0,94.602,0.0,92.6348,100.0,3.5
phi4,S5,15,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,15,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
phi4,S5,15,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
phi4,S5,15,1,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
phi4,S5,15,1,4,1.1416,79.9827,47.3443,17.3355,62.1751,50.7378,0.0
phi4,S5,15,1,5,0.0,86.2926,57.3528,7.8263,68.5493,67.4022,0.0
phi4,S5,15,1,6,0.0,94.6388,69.3367,0.0,75.5126,87.0813,0.0
phi4,S5,15,1,7,0.0,100.0,83.1082,0.0,83.802,100.0,0.0
phi4,S5,15,1,8,0.0,100.0,96.642,0.0,93.4317,100.0,3.5
phi4,S5,16,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,16,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
phi4,S5,16,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
phi4,S5,16,1,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
phi4,S5,16,1,4,1.1416,79.9827,47.3443,17.3355,62.1751,50.7378,0.0
phi4,S5,16,1,5,0.0,86.2926,57.3528,7.8263,68.5493,67.4022,0.0
phi4,S5,16,1,6,0.0,94.6388,69.3367,0.0,75.5126,87.0813,0.0
phi4,S5,16,1,7,0.0,100.0,80.6082,0.0,83.052,100.0,0.0
phi4,S5,16,1,8,0.0,100.0,94.517,0.0,92.7942,100.0,3.5
phi4,S5,17,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,17,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
phi4,S5,17,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
phi4,S5,17,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
phi4,S5,17,0,4,1.1416,79.9827,47.3443,17.3355,62.1751,50.7378,0.0
phi4,S5,17,0,5,0.0,86.2926,57.3528,7.8263,68.5493,67.4022,0.0
phi4,S5,17,0,6,0.0,94.6388,69.3367,0.0,75.5126,87.0813,0.0
phi4,S5,17,0,7,0.0,100.0,83.1082,0.0,83.802,100.0,0.0
phi4,S5,17,0,8,0.0,100.0,96.642,0.0,93.4317,100.0,3.5
phi4,S5,18,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,18,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,18,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
phi4,S5,18,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
phi4,S5,18,0,4,1.4831,78.8993,45.4396,17.0612,61.5868,49.8837,0.0
phi4,S5,18,0,5,0.0,85.0417,55.4993,7.9624,67.7894,66.0805,0.0
phi4,S5,18,0,6,0.0,93.1955,67.4904,0.0,74.6296,85.3589,0.0
phi4,S5,18,0,7,0.0,100.0,81.2223,0.0,82.707,100.0,0.0
phi4,S5,18,0,8,0.0,100.0,95.0389,0.0,92.5009,100.0,3.5
phi4,S5,19,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,19,0,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
phi4,S5,19,0,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
phi4,S5,19,0,3,12.0661,74.8819,41.0662,26.1932,56.445,39.8239,0.0
phi4,S5,19,0,4,1.1416,79.9827,47.3443,17.3355,62.1751,50.7378,0.0
phi4,S5,19,0,5,0.0,86.2926,57.3528,7.8263,68.5493,67.4022,0.0
phi4,S5,19,0,6,0.0,94.6388,69.3367,0.0,75.5126,87.0813,0.0
phi4,S5,19,0,7,0.0,100.0,83.1082,0.0,83.802,100.0,0.0
phi4,S5,19,0,8,0.0,100.0,96.642,0.0,93.4317,100.0,3.5
phi4,S5,20,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,20,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,20,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
phi4,S5,20,0,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
phi4,S5,20,0,4,0.0,81.0343,48.5084,15.2043,63.2537,53.9662,0.0
phi4,S5,20,0,5,0.0,87.6783,59.2118,5.5626,69.7997,71.3609,0.0
phi4,S5,20,0,6,0.0,96.4678,71.6777,0.0,76.9145,91.5344,0.0
phi4,S5,20,0,7,0.0,100.0,85.7262,0.0,85.8842,100.0,0.0
phi4,S5,20,0,8,0.0,100.0,98.8673,0.0,95.2015,100.0,3.5
phi4,S5,21,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,21,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,21,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
phi4,S5,21,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
phi4,S5,21,1,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
phi4,S5,21,1,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
phi4,S5,21,1,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
phi4,S5,21,1,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
phi4,S5,21,1,8,0.0,100.0,100.0,0.0,96.4287,100.0,3.5
phi4,S5,22,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,22,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,22,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
phi4,S5,22,1,3,9.5811,76.7418,44.0349,24.9238,57.8244,43.1314,0.0
phi4,S5,22,1,4,0.0,82.2843,51.0084,15.2043,64.0037,55.4662,0.0
phi4,S5,22,1,5,0.0,89.2033,61.6118,5.1751,70.7372,73.3359,0.0
phi4,S5,22,1,6,0.0,98.2778,74.1064,0.0,78.0288,94.0169,0.0
phi4,S5,22,1,7,0.0,100.0,88.2199,0.0,87.3279,100.0,0.0
phi4,S5,22,1,8,0.0,100.0,100.0,0.0,96.4287,100.0,3.5
phi4,S5,23,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,23,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,23,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
phi4,S5,23,0,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
phi4,S5,23,0,4,0.0,80.7593,48.4084,15.7918,62.9662,53.1912,0.0
phi4,S5,23,0,5,0.0,87.3433,58.963,6.0951,69.5178,70.5084,0.0
phi4,S5,23,0,6,0.0,96.0561,71.2942,0.0,76.6109,90.5919,0.0
phi4,S5,23,0,7,0.0,100.0,82.7649,0.0,84.6876,100.0,0.0
phi4,S5,23,0,8,0.0,100.0,96.3502,0.0,94.1845,100.0,3.5
phi4,S5,24,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,24,1,1,30.74,65.04,38.035,39.26,43.41,33.365,0.0
phi4,S5,24,1,2,22.0877,70.176,38.0962,33.2952,50.5495,34.1382,0.0
phi4,S5,24,1,3,13.0661,73.6319,38.5662,26.1932,55.695,38.3239,0.0
phi4,S5,24,1,4,2.6916,78.4577,44.7443,17.923,61.1376,48.4628,0.0
phi4,S5,24,1,5,0.0,84.4326,54.394,9.0563,67.1749,64.1097,0.0
phi4,S5,24,1,6,0.0,92.3397,66.1835,0.0,73.9319,83.1215,0.0
phi4,S5,24,1,7,0.0,100.0,79.8021,0.0,81.6664,100.0,0.0
phi4,S5,24,1,8,0.0,100.0,91.3318,0.0,90.8664,100.0,3.5
phi4,S5,25,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,25,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,25,1,2,21.8877,69.951,37.1962,32.7077,50.537,34.3132,0.0
phi4,S5,25,1,3,13.2211,72.8568,36.8949,25.7463,55.3219,37.8464,0.0
phi4,S5,25,1,4,3.0651,77.5453,43.2121,17.8039,60.62,47.6507,0.0
phi4,S5,25,1,5,0.0,83.3771,52.8565,9.2751,66.5114,62.8818,0.0
phi4,S5,25,1,6,0.0,91.1132,64.6264,0.0,73.1661,81.5546,0.0
phi4,S5,25,1,7,0.0,100.0,78.1992,0.0,80.7021,100.0,0.0
phi4,S5,25,1,8,0.0,100.0,92.4693,0.0,90.7968,100.0,3.5
phi4,S5,26,0,0,39.9,58.25,41.0,45.0,33.45,37.4,0.0
phi4,S5,26,0,1,32.34,63.515,35.435,39.8475,42.3725,31.09,0.0
phi4,S5,26,0,2,24.5728,68.316,35.1275,34.5646,49.1701,30.8307,0.0
phi4,S5,26,0,3,16.8039,71.3302,34.902,28.3244,53.8664,33.5955,0.0
phi4,S5,26,0,4,8.9994,74.297,37.4661,21.2,57.94,40.2502,0.0
phi4,S5,26,0,5,0.0,79.1389,45.381,12.8459,62.8391,52.3897,0.0
phi4,S5,26,0,6,0.0,85.5021,56.4421,4.1622,68.6604,69.6361,0.0
phi4,S5,26,0,7,0.0,94.0597,69.0734,0.0,75.321,89.4629,0.0
phi4,S5,26,0,8,0.0,100.0,83.0646,0.0,84.1154,100.0,0.0
phi4,S5,27,1,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,27,1,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,27,1,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
phi4,S5,27,1,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
phi4,S5,27,1,4,0.0781,79.5093,45.9084,15.7918,62.2162,51.6912,0.0
phi4,S5,27,1,5,0.0,85.8183,56.5474,6.4982,68.5725,68.51,0.0
phi4,S5,27,1,6,0.0,94.2422,68.8483,0.0,75.4883,88.0824,0.0
phi4,S5,27,1,7,0.0,100.0,80.2535,0.0,83.2315,100.0,0.0
phi4,S5,27,1,8,0.0,100.0,94.2155,0.0,92.9468,100.0,3.5
phi4,S5,28,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,28,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,28,0,2,21.4877,70.451,38.1962,32.7077,50.837,34.9133,0.0
phi4,S5,28,0,3,12.1811,73.9669,38.9349,25.5113,56.0369,39.3564,0.0
phi4,S5,28,0,4,1.4831,78.8993,45.4396,17.0612,61.5868,49.8837,0.0
phi4,S5,28,0,5,0.0,85.0417,55.4993,7.9624,67.7894,66.0805,0.0
phi4,S5,28,0,6,0.0,93.1955,67.4904,0.0,74.6296,85.3589,0.0
phi4,S5,28,0,7,0.0,100.0,78.7223,0.0,81.957,100.0,0.0
phi4,S5,28,0,8,0.0,100.0,92.9139,0.0,91.8634,100.0,3.5
phi4,S5,29,0,0,38.9,59.5,43.5,45.0,34.2,38.9,0.0
phi4,S5,29,0,1,29.74,66.29,40.535,39.26,44.16,34.865,0.0
phi4,S5,29,0,2,20.4877,71.701,40.6962,32.7077,51.587,36.4133,0.0
phi4,S5,29,0,3,10.5811,75.4918,41.5349,24.9238,57.0744,41.6314,0.0
phi4,S5,29,0,4,0.0,80.7593,48.4084,15.7918,62.9662,53.1912,0.0
phi4,S5,29,0,5,0.0,87.3433,58.963,6.0951,69.5178,70.5084,0.0
phi4,S5,29,0,6,0.0,96.0561,71.2942,0.0,76.6109,90.5919,0.0
phi4,S5,29,0,7,0.0,100.0,85.2649,0.0,85.4376,100.0,0.0
phi4,S5,29,0,8,0.0,100.0,98.4752,0.0,94.822,100.0,3.5
phi4,S5,30,0,0,40.3,57.75,40.0,45.0,33.15,36.8,0.0
phi4,S5,30,0,1,31.98,64.155,36.895,40.0825,42.7075,31.68,0.0
phi4,S5,30,0,2,23.9667,69.097,36.54,34.4849,49.6559,31.7827,0.0
phi4,S5,30,0,3,15.8141,72.2696,36.4051,27.9075,54.5143,35.0116,0.0
phi4,S5,30,0,4,6.509,76.6843,41.7189,20.3796,59.5396,43.7936,0.0
phi4,S5,30,0,5,0.0,82.0671,50.1691,10.9287,64.9924,57.5621,0.0
phi4,S5,30,0,6,0.0,89.1335,61.5138,1.7446,71.1417,75.8818,0.0
phi4,S5,30,0,7,0.0,98.4597,74.6138,0.0,78.1957,96.8809,0.0
phi4,S5,30,0,8,0.0,100.0,88.9558,0.0,88.0426,100.0,0.0
